X0,Elev,FinalDate,Taxon,Fredo,Fthe,BodyLen,Thorax,CostumR,CostumL,WingA.R,WingA.L,BodyV,Group_ND_WingA,ND.WingA,FG.ND.WA,TXAV.WingA,TXSG.WingA,Group_ND_WingC,ND.WingC,FG.ND.WC,TXAV.WingC,TXSG.WingC,Group_AV.WingA,AV.WingA,FG.AV.WA,TXAV.AV.WA,TXSG.AV.WA,Group_AV.WingC,AV.WingC,FG.AV.WC,TXAV.AV.WC,TXSG.AV.WC,Group_BodyVol,BodyVol,FG.BV,TXAV.BodyV,TXSG.BodyV,Group_Regr.WA.Vol,FG.Regr.WA,.id,NL.BodyV,NL.WingA,Mean_log10Trait1,Mean_log10Trait2,Sigma_log10Trait1,Sigma_log10Trait2,FG.WA.Final,FG.BV.Final,MaxFlag,FG.Plot,TX.Slope,TX.Intcp,TX.Dslope,TX.Dintcp,Mean,Sigma,Ell_Maj,Ell_Min,Theta,Centroid_x,Centroid_y
6431,E2300,20140715,Macroglossinae_Cechetra_lineosa,0,0,59,13.2,53.2,53.7,406,400.1,2671,All_individuals,-0.014638382334698,0,-0.002733242941153,0.099902121764213,All_individuals,0.009354536950421,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,403.05,0,357.885808270677,60.85634462004,Cechetra lineosa,53.45,0,51.431450094162,4.47139857894037,Cechetra lineosa,2671,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,1.32534262612003,0.756975212568326,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6439,E2300,20140715,Macroglossinae_Cechetra_lineosa,0,0,46.4,10,41.9,45.1,281.9,291,1221,All_individuals,0.031768196893001,0,-0.002733242941153,0.099902121764213,All_individuals,0.073563218390805,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,286.45,0,357.885808270677,60.85634462004,Cechetra lineosa,43.5,0,51.431450094162,4.47139857894037,Cechetra lineosa,1221,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,-2.40873517704832,-1.20562901086774,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6447,E2300,20140715,Macroglossinae_Cechetra_lineosa,0,0,53.2,11.7,50.1,51.3,347.1,334.3,1911,All_individuals,-0.037569709421779,0,-0.002733242941153,0.099902121764213,All_individuals,0.023668639053254,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,340.7,0,357.885808270677,60.85634462004,Cechetra lineosa,50.7,0,51.431450094162,4.47139857894037,Cechetra lineosa,1911,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,-0.27186599411906,-0.208867215819681,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6455,E2300,20140716,Macroglossinae_Cechetra_lineosa,2,0,54.2,12.7,50,52.1,337.8,353.5,2302,All_individuals,0.045421669318675,0,-0.002733242941153,0.099902121764213,All_individuals,0.041136141038198,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,345.65,0,357.885808270677,60.85634462004,Cechetra lineosa,51.05,0,51.431450094162,4.47139857894037,Cechetra lineosa,2302,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,0.616125898320462,-0.125969339981497,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6466,E2300,20140716,Macroglossinae_Cechetra_lineosa,0,0,46.4,9.8,43.5,45.7,244.8,250.8,1159,All_individuals,0.024213075060533,0,-0.002733242941153,0.099902121764213,All_individuals,0.04932735426009,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,247.8,0,357.885808270677,60.85634462004,Cechetra lineosa,44.6,0,51.431450094162,4.47139857894037,Cechetra lineosa,1159,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,-2.65732601602785,-2.03862068467569,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6470,E2300,20140716,Macroglossinae_Cechetra_lineosa,1,0,58.9,12.3,58.2,58.3,424.6,449.9,2322,All_individuals,0.057861635220126,0,-0.002733242941153,0.099902121764213,All_individuals,0.001716738197425,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,437.25,0,357.885808270677,60.85634462004,Cechetra lineosa,58.25,0,51.431450094162,4.47139857894037,Cechetra lineosa,2322,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,0.657391387357307,1.22504221433183,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6471,E2300,20140716,Macroglossinae_Cechetra_lineosa,0,0,53.8,12.8,54.6,58.2,429.2,433.8,2311,All_individuals,0.010660486674392,0,-0.002733242941153,0.099902121764213,All_individuals,0.063829787234043,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,431.5,0,357.885808270677,60.85634462004,Cechetra lineosa,56.4,0,51.431450094162,4.47139857894037,Cechetra lineosa,2311,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,0.63473955604421,1.14896481106597,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6473,E2300,20140716,Macroglossinae_Cechetra_lineosa,0,0,47.6,10,45,33.4,275.8,202.9,1254,All_individuals,-0.304574890327972,30,-0.002733242941153,0.099902121764213,All_individuals,-0.295918367346939,30,-0.000909862928792,0.063054527273081,Cechetra lineosa,239.35,0,357.885808270677,60.85634462004,Cechetra lineosa,39.2,0,51.431450094162,4.47139857894037,Cechetra lineosa,1254,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,-2.28152068378264,-2.23801550643582,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6480,E2300,20140715,Macroglossinae_Cechetra_lineosa,0,0,54.3,11.7,48.5,48.3,308.3,321,1955,All_individuals,0.0403623073256,0,-0.002733242941153,0.099902121764213,All_individuals,-0.004132231404959,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,314.65,0,357.885808270677,60.85634462004,Cechetra lineosa,48.4,0,51.431450094162,4.47139857894037,Cechetra lineosa,1955,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,-0.16327802831339,-0.665997113920054,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6481,E2300,20140715,Macroglossinae_Cechetra_lineosa,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Cechetra lineosa,NA,NA,NA,NA,Cechetra lineosa,NA,NA,NA,NA,Cechetra lineosa,NA,NA,NA,NA,Cechetra lineosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6484,E2300,20140715,Macroglossinae_Cechetra_lineosa,0,0,53.4,10.8,51.2,47.6,327.9,306.3,1629,All_individuals,-0.068117313150426,0,-0.002733242941153,0.099902121764213,All_individuals,-0.072874493927126,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,317.1,0,357.885808270677,60.85634462004,Cechetra lineosa,49.4,0,51.431450094162,4.47139857894037,Cechetra lineosa,1629,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,-1.03348743216368,-0.621421295817051,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6488,E2300,20140715,Macroglossinae_Cechetra_lineosa,0,0,53.7,11,55.2,50.7,342.7,344.8,1693,All_individuals,0.006109090909091,0,-0.002733242941153,0.099902121764213,All_individuals,-0.084985835694051,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,343.75,0,357.885808270677,60.85634462004,Cechetra lineosa,52.95,0,51.431450094162,4.47139857894037,Cechetra lineosa,1693,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,-0.849661742861521,-0.1576474842986,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6489,E2300,20140715,Macroglossinae_Cechetra_lineosa,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Cechetra lineosa,NA,NA,NA,NA,Cechetra lineosa,NA,NA,NA,NA,Cechetra lineosa,NA,NA,NA,NA,Cechetra lineosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6492,E2300,20140715,Macroglossinae_Cechetra_lineosa,3,0,63.3,11.8,60.5,56.3,454.9,405.1,2290,All_individuals,-0.115813953488372,0,-0.002733242941153,0.099902121764213,All_individuals,-0.071917808219178,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,430,0,357.885808270677,60.85634462004,Cechetra lineosa,58.4,0,51.431450094162,4.47139857894037,Cechetra lineosa,2290,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,0.591194164989586,1.12895178653639,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6493,E2300,20140715,Macroglossinae_Cechetra_lineosa,0,0,49,10.9,46.3,48.1,295,291,1522,All_individuals,-0.013651877133106,0,-0.002733242941153,0.099902121764213,All_individuals,0.038135593220339,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,293,0,357.885808270677,60.85634462004,Cechetra lineosa,47.2,0,51.431450094162,4.47139857894037,Cechetra lineosa,1522,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,-1.35758405494885,-1.07569580833082,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6498,E2300,20140715,Macroglossinae_Cechetra_lineosa,0,0,53.4,12.2,50.5,51.6,382.5,355.8,2094,All_individuals,-0.072328321820398,0,-0.002733242941153,0.099902121764213,All_individuals,0.02154750244858,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,369.15,0,357.885808270677,60.85634462004,Cechetra lineosa,51.05,0,51.431450094162,4.47139857894037,Cechetra lineosa,2094,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,0.164371717639298,0.252051874292265,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6499,E2300,20140715,Macroglossinae_Cechetra_lineosa,2,0,53.8,12.6,49.4,55.1,347.3,372.1,2248,All_individuals,0.068946344175702,0,-0.002733242941153,0.099902121764213,All_individuals,0.109090909090909,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,359.7,0,357.885808270677,60.85634462004,Cechetra lineosa,52.25,0,51.431450094162,4.47139857894037,Cechetra lineosa,2248,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,0.502892413624331,0.103014805725623,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6502,E2300,20140715,Macroglossinae_Cechetra_lineosa,0,0,53.1,12.6,51.4,52.2,337.1,371,2216,All_individuals,0.095749187967801,0,-0.002733242941153,0.099902121764213,All_individuals,0.015444015444016,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,354.05,0,357.885808270677,60.85634462004,Cechetra lineosa,51.8,0,51.431450094162,4.47139857894037,Cechetra lineosa,2216,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,0.434500406496213,0.012026053450073,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6506,E2300,20140715,Macroglossinae_Cechetra_lineosa,0,0,57.7,10.3,51.8,48.5,338,323.4,1596,All_individuals,-0.044148775325068,0,-0.002733242941153,0.099902121764213,All_individuals,-0.06580259222333,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,330.7,0,357.885808270677,60.85634462004,Cechetra lineosa,50.15,0,51.431450094162,4.47139857894037,Cechetra lineosa,1596,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,-1.13111478127434,-0.380076413527851,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6507,E2300,20140715,Macroglossinae_Cechetra_lineosa,0,0,54.2,11.5,48.8,50.3,326.8,347.4,1871,All_individuals,0.061109463067339,0,-0.002733242941153,0.099902121764213,All_individuals,0.030272452068618,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,337.1,0,357.885808270677,60.85634462004,Cechetra lineosa,49.55,0,51.431450094162,4.47139857894037,Cechetra lineosa,1871,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,-0.372774268367945,-0.269916606211392,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6509,E2300,20140715,Macroglossinae_Cechetra_lineosa,0,0,51.4,12.9,50.2,50.7,332.9,367.3,2241,All_individuals,0.098257640674093,0,-0.002733242941153,0.099902121764213,All_individuals,0.009910802775025,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,350.1,0,357.885808270677,60.85634462004,Cechetra lineosa,50.45,0,51.431450094162,4.47139857894037,Cechetra lineosa,2241,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,0.488015223799503,-0.052452127841128,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6561,E2500,20140719,Macroglossinae_Cechetra_lineosa,0,0,56.5,13.8,53.1,61.4,407.1,439.3,2818,All_individuals,0.076086956521739,0,-0.002733242941153,0.099902121764213,All_individuals,0.144978165938865,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,423.2,0,357.885808270677,60.85634462004,Cechetra lineosa,57.25,0,51.431450094162,4.47139857894037,Cechetra lineosa,2818,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,1.5809068640437,1.03734164095414,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6562,E2500,20140719,Macroglossinae_Cechetra_lineosa,0,0,56.8,12.4,55.9,58,404.4,434.8,2288,All_individuals,0.072449952335558,0,-0.002733242941153,0.099902121764213,All_individuals,0.036874451273047,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,419.6,0,357.885808270677,60.85634462004,Cechetra lineosa,56.95,0,51.431450094162,4.47139857894037,Cechetra lineosa,2288,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,0.587026178018275,0.988244418167129,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6563,E2500,20140719,Macroglossinae_Cechetra_lineosa,0,0,57.5,12,57.4,59.2,429.9,434.8,2176,All_individuals,0.011333410431364,0,-0.002733242941153,0.099902121764213,All_individuals,0.030874785591767,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,432.35,0,357.885808270677,60.85634462004,Cechetra lineosa,58.3,0,51.431450094162,4.47139857894037,Cechetra lineosa,2176,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,0.347608007897646,1.16027466613926,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6564,E2500,20140719,Macroglossinae_Cechetra_lineosa,0,0,57,13.6,71.2,57.5,644.7,444.2,2759,All_individuals,-0.368261548351548,30,-0.002733242941153,0.099902121764213,All_individuals,-0.212898212898213,30,-0.000909862928792,0.063054527273081,Cechetra lineosa,544.45,30,357.885808270677,60.85634462004,Cechetra lineosa,64.35,0,51.431450094162,4.47139857894037,Cechetra lineosa,2759,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,1.47997235204793,2.4852074861197,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,9,0,9,4,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6566,E2500,20140719,Macroglossinae_Cechetra_lineosa,0,0,59.8,12.7,59.6,52.7,438.9,356.9,2531,All_individuals,-0.206081930133199,0,-0.002733242941153,0.099902121764213,All_individuals,-0.122885129118433,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,397.9,0,357.885808270677,60.85634462004,Cechetra lineosa,56.15,0,51.431450094162,4.47139857894037,Cechetra lineosa,2531,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,1.06851916711491,0.683068459996467,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6568,E2500,20140719,Macroglossinae_Cechetra_lineosa,4,0,51.2,11.5,57.1,60.4,438,454.9,1779,All_individuals,0.037854182999216,0,-0.002733242941153,0.099902121764213,All_individuals,0.056170212765957,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,446.45,0,357.885808270677,60.85634462004,Cechetra lineosa,58.75,0,51.431450094162,4.47139857894037,Cechetra lineosa,1779,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,-0.613298633745701,1.34470937173741,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6569,E2500,20140719,Macroglossinae_Cechetra_lineosa,0,0,54.3,12.6,61.6,54.3,457.6,469.4,2241,All_individuals,0.025458468176915,0,-0.002733242941153,0.099902121764213,All_individuals,-0.125970664365833,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,463.5,0,357.885808270677,60.85634462004,Cechetra lineosa,57.95,0,51.431450094162,4.47139857894037,Cechetra lineosa,2241,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,0.488015223799503,1.56010356850679,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6570,E2500,20140719,Macroglossinae_Cechetra_lineosa,0,0,58.3,12.7,57.7,54.1,425.5,457.4,2450,All_individuals,0.072261864310794,0,-0.002733242941153,0.099902121764213,All_individuals,-0.064400715563506,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,441.45,0,357.885808270677,60.85634462004,Cechetra lineosa,55.9,0,51.431450094162,4.47139857894037,Cechetra lineosa,2450,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,0.91335948477649,1.27998216725138,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6579,E2500,20140719,Macroglossinae_Cechetra_lineosa,0,0,59.4,13.5,69.4,56.4,549,388.4,2834,All_individuals,-0.34264988265415,30,-0.002733242941153,0.099902121764213,All_individuals,-0.206677265500795,30,-0.000909862928792,0.063054527273081,Cechetra lineosa,468.7,0,357.885808270677,60.85634462004,Cechetra lineosa,62.9,0,51.431450094162,4.47139857894037,Cechetra lineosa,2834,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,1.60791478210628,1.62422084420603,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6581,E2500,20140719,Macroglossinae_Cechetra_lineosa,0,0,55.6,12.6,56.2,59.3,450.1,434.2,2318,All_individuals,-0.035960646839308,0,-0.002733242941153,0.099902121764213,All_individuals,0.053679653679654,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,442.15,0,357.885808270677,60.85634462004,Cechetra lineosa,57.75,0,51.431450094162,4.47139857894037,Cechetra lineosa,2318,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,0.649166797759237,1.28908798041826,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6584,E2500,20140719,Macroglossinae_Cechetra_lineosa,0,0,56.5,11.8,54.6,57.7,395.2,442,2059,All_individuals,0.111801242236025,0,-0.002733242941153,0.099902121764213,All_individuals,0.055209260908281,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,418.6,0,357.885808270677,60.85634462004,Cechetra lineosa,56.15,0,51.431450094162,4.47139857894037,Cechetra lineosa,2059,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,0.083965707325669,0.974531532309062,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6585,E2500,20140719,Macroglossinae_Cechetra_lineosa,0,0,52.8,12,54.5,49.3,348.8,355.4,1993,All_individuals,0.018744674808293,0,-0.002733242941153,0.099902121764213,All_individuals,-0.10019267822736,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,352.1,0,357.885808270677,60.85634462004,Cechetra lineosa,51.9,0,51.431450094162,4.47139857894037,Cechetra lineosa,1993,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,-0.071446464003295,-0.019714541529638,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6586,E2500,20140719,Macroglossinae_Cechetra_lineosa,4,0,54.6,14.2,63,55.4,475.5,443.4,2886,All_individuals,-0.069866144302971,0,-0.002733242941153,0.099902121764213,All_individuals,-0.128378378378378,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,459.45,0,357.885808270677,60.85634462004,Cechetra lineosa,59.2,0,51.431450094162,4.47139857894037,Cechetra lineosa,2886,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,1.69464918581255,1.50966579023361,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
6592,E2500,20140719,Macroglossinae_Cechetra_lineosa,0,0,53.5,10.7,49.5,55.9,358.7,328.5,1606,All_individuals,-0.087892898719441,0,-0.002733242941153,0.099902121764213,All_individuals,0.121442125237192,0,-0.000909862928792,0.063054527273081,Cechetra lineosa,343.6,0,357.885808270677,60.85634462004,Cechetra lineosa,52.7,0,51.431450094162,4.47139857894037,Cechetra lineosa,1606,0,2050.26136363636,408.13161067887,Cechetra lineosa,0,Cechetra lineosa,-1.10131917668922,-0.160155842992585,3.30601193365975,2.548155813775,0.091042083747703,0.075568011691915,0,0,0,0,0.734405023400232,0.026845456517119,0.026883304572813,0.02668447361947,7.01403139480921E-17,0.60966285938847,2.75697142252028,1.04600528769815,53.227761296617,0.047142631701028,0.050509116474759
